"","Nr","Code","Name","Group","Source","Timespan","n","decimals","pr_tied","pr_NAs","rt_tied","rt_NAs","pr_unique","pr_ties","rt_unique","rt_ties","pr_avg_tie_length","pr_max_tie_length","rt_avg_tie_length","rt_max_tie_length"
"58","8","AEX25","Amsterdam Exch. Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2165","2","185","0","10","0","2068","88","2156","1","1.04690522243714","4","1.00417439703154","10"
"59","9","BIST","Borsa Istanbul 100","Europa","_YF.csv","1950-01-01 to 2021-07-15","6228","1","286","223","355","351","5973","31","5875","2","1.04269211451532","223","1.06008510638298","351"
"60","9","BIST","Borsa Istanbul 100","Europa","_YF.csv","2010-01-01 to 2021-07-15","2993","1","124","98","163","163","2883","14","2831","1","1.03815469996531","98","1.05722359590251","163"
"61","9","BIST","Borsa Istanbul 100","Europa","_YF.csv","2000-01-01 to 2009-12-31","2581","1","102","86","134","134","2488","9","2448","1","1.03737942122186","86","1.05433006535948","134"
"62","9","BIST","Borsa Istanbul 100","Europa","_YF.csv","1990-01-01 to 1999-12-31","654","1","60","39","57","54","604","10","599","2","1.08278145695364","39","1.09181969949917","54"
"63","9","BIST","Borsa Istanbul 100","Europa","_IN.csv","1950-01-01 to 2021-07-15","8527","2","2549","0","1596","0","6472","494","7144","213","1.31752163164401","139","1.19358902575588","744"
"64","9","BIST","Borsa Istanbul 100","Europa","_IN.csv","2010-01-01 to 2021-07-15","2900","2","133","0","5","0","2833","66","2896","1","1.02364984115778","3","1.00138121546961","5"
"65","9","BIST","Borsa Istanbul 100","Europa","_IN.csv","2000-01-01 to 2009-12-31","2500","2","171","0","0","0","2414","85","2500","0","1.03562551781276","3","1","1"
"66","9","BIST","Borsa Istanbul 100","Europa","_IN.csv","1990-01-01 to 1999-12-31","2565","2","1671","0","1023","0","1212","318","1725","183","2.11633663366337","85","1.48695652173913","341"
"67","9","BIST","Borsa Istanbul 100","Europa","_IN.csv","1980-01-01 to 1989-12-31","562","2","560","0","535","0","20","18","59","32","28.1","139","9.52542372881356","397"
"68","9","BIST","Borsa Istanbul 100","Europa","_EI.csv","1950-01-01 to 2021-07-15","4146","2","2408","5","112","6","2744","1006","4063","29","1.51093294460641","7","1.020428254984","52"
"69","9","BIST","Borsa Istanbul 100","Europa","_EI.csv","2010-01-01 to 2021-07-15","2900","2","1657","0","44","0","1944","701","2866","10","1.4917695473251","5","1.01186322400558","26"
"70","9","BIST","Borsa Istanbul 100","Europa","_EI.csv","2000-01-01 to 2009-12-31","1246","2","626","5","40","6","877","257","1212","6","1.42075256556442","7","1.02805280528053","26"
"71","10","SMI","Swiss Market Index","Europa","_YF.csv","1950-01-01 to 2021-07-15","7862","2","520","161","284","274","7518","176","7580","2","1.04575685022612","161","1.03720316622691","274"
"72","10","SMI","Swiss Market Index","Europa","_YF.csv","2010-01-01 to 2021-07-15","2896","2","19","11","22","22","2882","5","2875","1","1.00485773768217","11","1.00730434782609","22"
"73","10","SMI","Swiss Market Index","Europa","_YF.csv","2000-01-01 to 2009-12-31","2580","2","171","62","109","104","2464","55","2473","2","1.04707792207792","62","1.04326728669632","104"
"74","10","SMI","Swiss Market Index","Europa","_YF.csv","1990-01-01 to 1999-12-31","2386","1","248","88","153","148","2216","78","2235","2","1.07671480144404","88","1.0675615212528","148"
"75","10","SMI","Swiss Market Index","Europa","_IN.csv","1950-01-01 to 2021-07-15","8427","2","489","0","17","0","8173","235","8412","2","1.03107793955708","4","1.00178316690442","15"
"76","10","SMI","Swiss Market Index","Europa","_IN.csv","2010-01-01 to 2021-07-15","2900","2","10","0","2","0","2895","5","2899","1","1.00172711571675","2","1.00034494653329","2"
"77","10","SMI","Swiss Market Index","Europa","_IN.csv","2000-01-01 to 2009-12-31","2524","2","70","0","3","0","2489","35","2522","1","1.01406187223785","2","1.00079302141158","3"
"78","10","SMI","Swiss Market Index","Europa","_IN.csv","1990-01-01 to 1999-12-31","2505","1","204","0","8","0","2397","96","2498","1","1.0450563204005","4","1.00280224179343","8"
"79","10","SMI","Swiss Market Index","Europa","_IN.csv","1980-01-01 to 1989-12-31","498","1","67","0","2","0","463","32","497","1","1.0755939524838","3","1.00201207243461","2"
"80","10","SMI","Swiss Market Index","Europa","_EI.csv","1950-01-01 to 2021-07-15","5019","2","80","0","0","0","4979","40","5019","0","1.0080337417152","2","1","1"
"81","10","SMI","Swiss Market Index","Europa","_EI.csv","2010-01-01 to 2021-07-15","2897","2","8","0","0","0","2893","4","2897","0","1.00138264777048","2","1","1"
"82","10","SMI","Swiss Market Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2122","2","50","0","0","0","2097","25","2122","0","1.01192179303767","2","1","1"
"83","11","OMX_SE30","OMX Stockholm 30","Europa","_YF.csv","1950-01-01 to 2021-07-15","3173","2","126","7","18","14","3107","60","3157","2","1.02124235597039","7","1.00506810262908","14"
"84","11","OMX_SE30","OMX Stockholm 30","Europa","_YF.csv","2010-01-01 to 2021-07-15","2896","2","122","7","17","14","2832","58","2881","2","1.0225988700565","7","1.00520652551198","14"
"85","11","OMX_SE30","OMX Stockholm 30","Europa","_YF.csv","2000-01-01 to 2009-12-31","277","2","2","0","0","0","276","1","277","0","1.0036231884058","2","1","1"
"86","11","OMX_SE30","OMX Stockholm 30","Europa","_IN.csv","1950-01-01 to 2021-07-15","8730","2","629","0","10","0","8411","310","8722","2","1.03792652478897","4","1.00091722082091","8"
"87","11","OMX_SE30","OMX Stockholm 30","Europa","_IN.csv","2010-01-01 to 2021-07-15","2896","2","108","0","3","0","2842","54","2894","1","1.01900070372977","2","1.00069108500346","3"
"88","11","OMX_SE30","OMX Stockholm 30","Europa","_IN.csv","2000-01-01 to 2009-12-31","2510","2","60","0","0","0","2480","30","2510","0","1.01209677419355","2","1","1"
"89","11","OMX_SE30","OMX Stockholm 30","Europa","_IN.csv","1990-01-01 to 1999-12-31","2508","2","152","0","3","0","2431","75","2506","1","1.0316742081448","3","1.00079808459697","3"
"90","11","OMX_SE30","OMX Stockholm 30","Europa","_IN.csv","1980-01-01 to 1989-12-31","816","2","116","0","4","0","757","57","814","2","1.0779392338177","3","1.002457002457","2"
"91","11","OMX_SE30","OMX Stockholm 30","Europa","_EI.csv","1950-01-01 to 2021-07-15","5015","3","48","2","4","4","4991","24","5012","1","1.00480865558004","2","1.00059856344773","4"
"92","11","OMX_SE30","OMX Stockholm 30","Europa","_EI.csv","2010-01-01 to 2021-07-15","2898","3","22","2","4","4","2887","11","2895","1","1.00381018358157","2","1.00103626943005","4"
"93","11","OMX_SE30","OMX Stockholm 30","Europa","_EI.csv","2000-01-01 to 2009-12-31","2117","3","22","0","0","0","2106","11","2117","0","1.00522317188984","2","1","1"
"94","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_YF.csv","1950-01-01 to 2021-07-15","2067","2","89","81","149","146","1983","5","1920","2","1.04236006051437","81","1.0765625","146"
"95","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_YF.csv","2010-01-01 to 2021-07-15","2067","2","89","81","149","146","1983","5","1920","2","1.04236006051437","81","1.0765625","146"
"96","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_IN.csv","1950-01-01 to 2021-07-15","2129","2","54","0","2","0","2102","27","2128","1","1.0128449096099","2","1.00046992481203","2"
"97","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_IN.csv","2010-01-01 to 2021-07-15","2129","2","54","0","2","0","2102","27","2128","1","1.0128449096099","2","1.00046992481203","2"
"98","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_EI.csv","1950-01-01 to 2021-07-15","4998","2","8","0","0","0","4994","4","4998","0","1.00080096115338","2","1","1"
"99","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_EI.csv","2010-01-01 to 2021-07-15","2882","2","4","0","0","0","2880","2","2882","0","1.00069444444444","2","1","1"
"100","12","WIG30","Warszawski Indeks Giełdowy 30","Europa","_EI.csv","2000-01-01 to 2009-12-31","2116","2","2","0","0","0","2115","1","2116","0","1.00047281323877","2","1","1"
"101","13","OSEBX","Oslo Børs Benchmark Index","Europa","_YF.csv","1950-01-01 to 2021-07-15","2063","2","162","71","130","125","1947","46","1935","2","1.05957883923986","71","1.06614987080103","125"
"102","13","OSEBX","Oslo Børs Benchmark Index","Europa","_YF.csv","2010-01-01 to 2021-07-15","2063","2","162","71","130","125","1947","46","1935","2","1.05957883923986","71","1.06614987080103","125"
"103","13","OSEBX","Oslo Børs Benchmark Index","Europa","_IN.csv","1950-01-01 to 2021-07-15","744","2","12","0","2","0","738","6","743","1","1.00813008130081","2","1.00134589502019","2"
"104","13","OSEBX","Oslo Børs Benchmark Index","Europa","_IN.csv","2010-01-01 to 2021-07-15","744","2","12","0","2","0","738","6","743","1","1.00813008130081","2","1.00134589502019","2"
"105","13","OSEBX","Oslo Børs Benchmark Index","Europa","_EI.csv","1950-01-01 to 2021-07-15","5013","2","364","2","12","4","4828","179","5003","2","1.03831814415907","3","1.00199880071957","8"
"106","13","OSEBX","Oslo Børs Benchmark Index","Europa","_EI.csv","2010-01-01 to 2021-07-15","2896","2","153","2","7","4","2818","75","2891","2","1.02767920511001","3","1.00172950536147","4"
"107","13","OSEBX","Oslo Børs Benchmark Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2117","2","112","0","5","0","2060","55","2113","1","1.02766990291262","3","1.00189304306673","5"
"108","14","OBX","Oslo Børs Index","Europa","_YF.csv","1950-01-01 to 2021-07-15","4229","2","423","95","204","168","3965","159","4027","2","1.06658259773014","95","1.05016141047926","168"
"109","14","OBX","Oslo Børs Index","Europa","_YF.csv","2010-01-01 to 2021-07-15","2902","2","254","70","148","124","2738","90","2756","2","1.05989773557341","70","1.05297532656023","124"
"110","14","OBX","Oslo Børs Index","Europa","_YF.csv","2000-01-01 to 2009-12-31","1327","2","89","25","56","44","1270","32","1273","2","1.04488188976378","25","1.04241948153967","44"
"111","14","OBX","Oslo Børs Index","Europa","_IN.csv","1950-01-01 to 2021-07-15","5484","2","462","0","8","0","5249","227","5477","1","1.04477043246333","4","1.00127807193719","8"
"112","14","OBX","Oslo Børs Index","Europa","_IN.csv","2010-01-01 to 2021-07-15","2894","2","158","0","3","0","2815","79","2892","1","1.02806394316163","2","1.00069156293223","3"
"113","14","OBX","Oslo Børs Index","Europa","_IN.csv","2000-01-01 to 2009-12-31","2509","2","197","0","4","0","2408","96","2506","1","1.04194352159468","4","1.00119712689545","4"
"114","14","OBX","Oslo Børs Index","Europa","_IN.csv","1990-01-01 to 1999-12-31","81","2","2","0","0","0","80","1","81","0","1.0125","2","1","1"
"115","14","OBX","Oslo Børs Index","Europa","_EI.csv","1950-01-01 to 2021-07-15","5013","2","361","2","10","4","4831","179","5005","2","1.03767335955289","3","1.0015984015984","6"
"116","14","OBX","Oslo Børs Index","Europa","_EI.csv","2010-01-01 to 2021-07-15","2896","2","160","2","7","4","2816","80","2891","2","1.02840909090909","2","1.00172950536147","4"
"117","14","OBX","Oslo Børs Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2117","2","116","0","3","0","2059","58","2115","1","1.02816901408451","2","1.00094562647754","3"
"118","15","ATX","Austrian Traded Index","Europa","_YF.csv","1950-01-01 to 2021-07-15","7301","2","449","201","372","364","6976","124","6931","2","1.04658830275229","201","1.05338335016592","364"
"119","15","ATX","Austrian Traded Index","Europa","_YF.csv","2010-01-01 to 2021-07-15","2870","2","83","13","28","26","2823","36","2844","2","1.0166489550124","13","1.00914205344585","26"
"120","15","ATX","Austrian Traded Index","Europa","_YF.csv","2000-01-01 to 2009-12-31","2568","2","126","92","170","167","2459","17","2400","2","1.04432696217975","92","1.07","167"
"121","15","ATX","Austrian Traded Index","Europa","_YF.csv","1990-01-01 to 1999-12-31","1863","2","148","96","174","171","1742","27","1691","2","1.06946039035591","96","1.10171496156121","171"
"122","15","ATX","Austrian Traded Index","Europa","_EI.csv","1950-01-01 to 2021-07-15","4961","2","115","1","5","2","4903","57","4958","2","1.01182949214766","3","1.00060508269463","3"
"123","15","ATX","Austrian Traded Index","Europa","_EI.csv","2010-01-01 to 2021-07-15","2871","2","73","0","2","0","2834","36","2870","1","1.01305575158786","3","1.00034843205575","2"
"124","15","ATX","Austrian Traded Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2090","2","14","1","2","2","2083","7","2089","1","1.00336053768603","2","1.0004786979416","2"
"125","16","BEL20","Belgian 20 Index","Europa","_YF.csv","1950-01-01 to 2021-07-15","7817","2","636","146","275","257","7418","237","7546","4","1.05378808304125","146","1.03591306652531","257"
"126","16","BEL20","Belgian 20 Index","Europa","_YF.csv","2010-01-01 to 2021-07-15","2948","2","51","3","6","6","2922","25","2943","1","1.00889801505818","3","1.00169894665308","6"
"127","16","BEL20","Belgian 20 Index","Europa","_YF.csv","2000-01-01 to 2009-12-31","2590","2","60","38","64","64","2542","12","2527","1","1.01888276947286","38","1.02493074792244","64"
"128","16","BEL20","Belgian 20 Index","Europa","_YF.csv","1990-01-01 to 1999-12-31","2279","2","460","105","205","187","1989","170","2078","4","1.14580191050779","105","1.09672762271415","187"
"129","16","BEL20","Belgian 20 Index","Europa","_IN.csv","1950-01-01 to 2021-07-15","7545","2","177","0","5","0","7456","88","7541","1","1.01193669527897","3","1.00053043362949","5"
"130","16","BEL20","Belgian 20 Index","Europa","_IN.csv","2010-01-01 to 2021-07-15","2955","2","54","0","3","0","2928","27","2953","1","1.00922131147541","2","1.00067727734507","3"
"131","16","BEL20","Belgian 20 Index","Europa","_IN.csv","2000-01-01 to 2009-12-31","2552","2","22","0","0","0","2541","11","2552","0","1.004329004329","2","1","1"
"132","16","BEL20","Belgian 20 Index","Europa","_IN.csv","1990-01-01 to 1999-12-31","2038","2","38","0","2","0","2019","19","2037","1","1.00941059930659","2","1.00049091801669","2"
"133","16","BEL20","Belgian 20 Index","Europa","_EI.csv","1950-01-01 to 2021-07-15","5110","2","104","0","0","0","5058","52","5110","0","1.01028074337683","2","1","1"
"134","16","BEL20","Belgian 20 Index","Europa","_EI.csv","2010-01-01 to 2021-07-15","2953","2","50","0","0","0","2928","25","2953","0","1.00853825136612","2","1","1"
"135","16","BEL20","Belgian 20 Index","Europa","_EI.csv","2000-01-01 to 2009-12-31","2157","2","18","0","0","0","2148","9","2157","0","1.00418994413408","2","1","1"
"136","17","OMX_C20","OMX Copenhagen 20","Europa","_IN.csv","1950-01-01 to 2021-07-15","5101","2","407","0","9","0","4895","201","5094","2","1.04208375893769","3","1.00137416568512","7"
"137","17","OMX_C20","OMX Copenhagen 20","Europa","_IN.csv","2010-01-01 to 2021-07-15","2878","2","118","0","3","0","2819","59","2876","1","1.02092940759134","2","1.00069541029207","3"
"138","17","OMX_C20","OMX Copenhagen 20","Europa","_IN.csv","2000-01-01 to 2009-12-31","2223","2","217","0","6","0","2114","108","2219","2","1.0515610217597","3","1.00180261379","4"
"139","17","OMX_C20","OMX Copenhagen 20","Europa","_EI.csv","1950-01-01 to 2021-07-15","4997","2","399","0","19","0","4794","196","4982","4","1.04234459741343","4","1.00301083902047","9"
"140","17","OMX_C20","OMX Copenhagen 20","Europa","_EI.csv","2010-01-01 to 2021-07-15","2878","2","118","0","3","0","2819","59","2876","1","1.02092940759134","2","1.00069541029207","3"
"141","17","OMX_C20","OMX Copenhagen 20","Europa","_EI.csv","2000-01-01 to 2009-12-31","2119","2","209","0","16","0","2013","103","2107","4","1.05265772478887","4","1.00569530137636","6"
"142","18","OMX_H25","OMX Helsinki 25","Europa","_YF.csv","1950-01-01 to 2021-07-15","2055","2","43","13","29","26","2028","16","2028","2","1.01331360946746","13","1.01331360946746","26"
"143","18","OMX_H25","OMX Helsinki 25","Europa","_YF.csv","2010-01-01 to 2021-07-15","2055","2","43","13","29","26","2028","16","2028","2","1.01331360946746","13","1.01331360946746","26"
"144","18","OMX_H25","OMX Helsinki 25","Europa","_IN.csv","1950-01-01 to 2021-07-15","5098","2","101","0","4","0","5047","50","5095","1","1.01010501287894","3","1.00058881256133","4"
"145","18","OMX_H25","OMX Helsinki 25","Europa","_IN.csv","2010-01-01 to 2021-07-15","2895","2","38","0","0","0","2876","19","2895","0","1.00660639777469","2","1","1"
"146","18","OMX_H25","OMX Helsinki 25","Europa","_IN.csv","2000-01-01 to 2009-12-31","2203","2","34","0","3","0","2186","17","2201","1","1.00777676120769","2","1.00090867787369","3"
"147","18","OMX_H25","OMX Helsinki 25","Europa","_EI.csv","1950-01-01 to 2021-07-15","5016","2","99","1","6","2","4966","49","5012","2","1.01006846556585","3","1.00079808459697","4"
"148","18","OMX_H25","OMX Helsinki 25","Europa","_EI.csv","2010-01-01 to 2021-07-15","2896","2","38","0","0","0","2877","19","2896","0","1.00660410149461","2","1","1"
"149","18","OMX_H25","OMX Helsinki 25","Europa","_EI.csv","2000-01-01 to 2009-12-31","2120","2","32","1","5","2","2104","16","2117","2","1.00760456273764","2","1.00141709966934","3"
"150","19","ASE","Athens Stock Exchange Composite","Europa","_IN.csv","1950-01-01 to 2021-07-15","5080","2","4723","0","1839","0","1088","731","3889","648","4.66911764705882","33","1.30624839290306","358"
"151","19","ASE","Athens Stock Exchange Composite","Europa","_IN.csv","2010-01-01 to 2021-07-15","2844","2","2700","0","901","0","581","437","2265","322","4.89500860585198","30","1.25562913907285","188"
